avg_backlog_drift,avg_lower_mf_loss,avg_lower_td_loss,avg_realized_delay,avg_remaining_tasks,avg_upper_mf_loss,avg_upper_td_loss,completion_rate,lower_q_max,lower_q_mean,lower_q_min,qos_rate,qos_success_rate,total_energy,total_reward,total_violations,upper_q_max,upper_q_mean,upper_q_min,zeta_lower,zeta_upper
73272528.0,0.023372158408164978,10.914325714111328,0.0,18.549999237060547,0.01689923368394375,161.18568420410156,0.7862985685071575,0.0,0.0,0.0,4.026178010471204,0.8010416666666667,2360.070556640625,-29150987264.0,382.0,0.0,0.0,0.0,1.0,1.0
41195436.0,0.023188337683677673,11.127840995788574,0.0,16.010000228881836,0.012775463052093983,165.10272216796875,0.8272493573264782,0.0,0.0,0.0,5.028125,0.8341109383100052,2563.86669921875,-21722906624.0,320.0,0.0,0.0,0.0,1.0,1.0
83027008.0,0.02351526729762554,10.4517183303833,0.0,18.360000610351562,0.015301497653126717,153.78173828125,0.7900154400411734,0.0,0.0,0.0,3.8959390862944163,0.7957490927941939,2125.391357421875,-40349423616.0,394.0,0.0,0.0,0.0,1.0,1.0
52993504.0,0.022790201008319855,10.514039039611816,0.0,16.209999084472656,0.015771087259054184,164.223388671875,0.7952674897119342,0.0,0.0,0.0,4.047120418848167,0.8018672199170125,2491.72705078125,-24348780544.0,382.0,0.0,0.0,0.0,1.0,1.0
53591352.0,0.022904658690094948,11.0884370803833,0.0,15.90999984741211,0.012619026005268097,162.23187255859375,0.7993779160186625,0.0,0.0,0.0,4.201634877384196,0.8077527501309586,2424.84423828125,-36377860096.0,367.0,0.0,0.0,0.0,1.0,1.0
45678536.0,0.02289348654448986,10.874747276306152,0.0,16.6200008392334,0.014417659491300583,125.63080596923828,0.8192584963954685,0.0,0.0,0.0,4.821212121212121,0.8282144716293597,2274.444091796875,-19606871552.0,330.0,0.0,0.0,0.0,1.0,1.0
68772688.0,0.022998176515102386,10.781216621398926,0.0,16.09000015258789,0.012479730881750584,143.81895446777344,0.7957710159876225,0.0,0.0,0.0,4.028720626631854,0.8011422637590861,2572.300537109375,-34788855808.0,383.0,0.0,0.0,0.0,1.0,1.0
69718192.0,0.022864775732159615,10.649927139282227,0.0,17.59000015258789,0.01497921347618103,141.510009765625,0.784527518172378,0.0,0.0,0.0,3.7680798004987532,0.7902719665271967,2064.086181640625,-40533557248.0,401.0,0.0,0.0,0.0,1.0,1.0
43449908.0,0.023015139624476433,10.263398170471191,0.0,15.010000228881836,0.014194895513355732,145.39324951171875,0.8107827890098497,0.0,0.0,0.0,4.533333333333333,0.8192771084337349,2336.279296875,-23447400448.0,345.0,0.0,0.0,0.0,1.0,1.0
63558176.0,0.023068085312843323,10.042349815368652,0.0,16.350000381469727,0.015546523965895176,162.18348693847656,0.8063851699279093,0.0,0.0,0.0,4.35,0.8130841121495327,2136.13720703125,-26913748992.0,360.0,0.0,0.0,0.0,1.0,1.0
94385704.0,0.023172585293650627,10.661886215209961,0.0,19.06999969482422,0.014601483941078186,140.0238800048828,0.7828746177370031,0.0,0.0,0.0,3.7372262773722627,0.7889060092449923,2284.494140625,-40120275968.0,411.0,0.0,0.0,0.0,1.0,1.0
91773368.0,0.023140523582696915,9.961627006530762,0.0,18.149999618530273,0.012705650180578232,128.7600860595703,0.8023493360572013,0.0,0.0,0.0,4.363888888888889,0.813568099430347,2283.754150390625,-41280534528.0,360.0,0.0,0.0,0.0,1.0,1.0
58731928.0,0.02293930947780609,10.38509750366211,0.0,18.149999618530273,0.010948156006634235,144.89833068847656,0.7834461218115565,0.0,0.0,0.0,3.743781094527363,0.7891976927110645,2492.126953125,-28570990592.0,402.0,0.0,0.0,0.0,1.0,1.0
